event_id,event_type_id,name_key,description_key,image_name,image_prompt,weight,is_minor,biome
camp_highland_ice_spring,camp_forage,event.camp_highland_ice_spring.name,event.camp_highland_ice_spring.description,highland_ice_spring,"Camp scene in highland, silk road era, finding icy meltwater spring under glacier",0.5,0,high_altitude
camp_plains_yurt,camp_rest,event.camp_plains_yurt.name,event.camp_plains_yurt.description,plains_yurt,"Camp scene in plains, silk road era, nomad family invites caravan into their yurt at night",0.5,0,plains
camp_plains_shepherd_song,camp_rest,event.camp_plains_shepherd_song.name,event.camp_plains_shepherd_song.description,plains_shepherd_song,"Camp scene in plains, silk road era, Kazakh shepherd singing by campfire under stars",0.5,0,plains
camp_plains_night_rain,camp_rest,event.camp_plains_night_rain.name,event.camp_plains_night_rain.description,plains_night_rain,"Camp scene in plains, silk road era, unexpected gentle rain at night on the open steppe",0.5,0,plains
camp_desert_cool_night,camp_rest,event.camp_desert_cool_night.name,event.camp_desert_cool_night.description,desert_cool_night,"Camp scene in desert, silk road era, relief of cool desert night after brutal heat",0.5,0,desert
camp_desert_star_prayer,camp_rest,event.camp_desert_star_prayer.name,event.camp_desert_star_prayer.description,desert_star_prayer,"Camp scene in desert, silk road era, Persian merchant leads prayer under desert stars",0.5,0,desert
camp_desert_old_legend,camp_rest,event.camp_desert_old_legend.name,event.camp_desert_old_legend.description,desert_old_legend,"Camp scene in desert, silk road era, old driver tells ancient legend about desert spirits",0.5,0,desert
camp_highland_tea,camp_rest,event.camp_highland_tea.name,event.camp_highland_tea.description,highland_tea,"Camp scene in highland, silk road era, brewing tea with mountain herbs over small fire in snow",0.5,0,high_altitude
camp_highland_meditation,camp_rest,event.camp_highland_meditation.name,event.camp_highland_meditation.description,highland_meditation,"Camp scene in highland, silk road era, Buddhist monk meditates at mountain pass sunrise",0.5,0,high_altitude
camp_highland_blizzard_wait,camp_rest,event.camp_highland_blizzard_wait.name,event.camp_highland_blizzard_wait.description,highland_blizzard_wait,"Camp scene in highland, silk road era, caravan shelters from highland blizzard inside tents",0.5,0,high_altitude
camp_plains_axle,camp_repair,event.camp_plains_axle.name,event.camp_plains_axle.description,plains_axle,"Camp scene in plains, silk road era, replacing cracked wooden axle on flat grassland",0.5,0,plains
camp_plains_harness,camp_repair,event.camp_plains_harness.name,event.camp_plains_harness.description,plains_harness,"Camp scene in plains, silk road era, repairing torn leather harness and worn traces",0.5,0,plains
camp_plains_wheel_grease,camp_repair,event.camp_plains_wheel_grease.name,event.camp_plains_wheel_grease.description,plains_wheel_grease,"Camp scene in plains, silk road era, applying axle grease and tightening iron wheel rims",0.5,0,plains
camp_desert_barrels,camp_repair,event.camp_desert_barrels.name,event.camp_desert_barrels.description,desert_barrels,"Camp scene in desert, silk road era, sealing cracked wooden water barrels with pitch",0.5,0,desert
camp_desert_tarp,camp_repair,event.camp_desert_tarp.name,event.camp_desert_tarp.description,desert_tarp,"Camp scene in desert, silk road era, reinforcing sun-bleached canvas tent against sandstorm",0.5,0,desert
camp_desert_sand_clear,camp_repair,event.camp_desert_sand_clear.name,event.camp_desert_sand_clear.description,desert_sand_clear,"Camp scene in desert, silk road era, clearing sand from wheel hubs and mechanisms",0.5,0,desert
camp_highland_horseshoes,camp_repair,event.camp_highland_horseshoes.name,event.camp_highland_horseshoes.description,highland_horseshoes,"Camp scene in highland, silk road era, replacing worn horseshoes with iron ones for mountain road",0.5,0,high_altitude
camp_highland_ropes,camp_repair,event.camp_highland_ropes.name,event.camp_highland_ropes.description,highland_ropes,"Camp scene in highland, silk road era, inspecting and replacing frayed mountain climbing ropes",0.5,0,high_altitude
camp_highland_snow_repair,camp_repair,event.camp_highland_snow_repair.name,event.camp_highland_snow_repair.description,highland_snow_repair,"Camp scene in highland, silk road era, repairing cart damage from icy mountain road",0.5,0,high_altitude
camp_order_plains_dispute,camp_order,event.camp_order_plains_dispute.name,event.camp_order_plains_dispute.description,order_plains_dispute,"Camp scene in plains, silk road era, two workers arguing over campfire duties",0.5,0,plains
camp_order_plains_watch,camp_order,event.camp_order_plains_watch.name,event.camp_order_plains_watch.description,order_plains_watch,"Camp scene in plains, silk road era, organizing night watch rotation on open steppe",0.5,0,plains
camp_order_plains_discipline,camp_order,event.camp_order_plains_discipline.name,event.camp_order_plains_discipline.description,order_plains_discipline,"Camp scene in plains, silk road era, addressing worker who stole food from communal supplies",0.5,0,plains
camp_order_desert_water,camp_order,event.camp_order_desert_water.name,event.camp_order_desert_water.description,order_desert_water,"Camp scene in desert, silk road era, controlling dwindling water rations in desert heat",0.5,0,desert
camp_order_desert_rations,camp_order,event.camp_order_desert_rations.name,event.camp_order_desert_rations.description,order_desert_rations,"Camp scene in desert, silk road era, fair distribution of scarce food rations",0.5,0,desert
camp_order_desert_sentries,camp_order,event.camp_order_desert_sentries.name,event.camp_order_desert_sentries.description,order_desert_sentries,"Camp scene in desert, silk road era, posting guards after suspicious shadows at dusk",0.5,0,desert
camp_order_highland_fatigue,camp_order,event.camp_order_highland_fatigue.name,event.camp_order_highland_fatigue.description,order_highland_fatigue,"Camp scene in highland, silk road era, mediating quarrel between exhausted workers at altitude",0.5,0,high_altitude
camp_order_highland_post,camp_order,event.camp_order_highland_post.name,event.camp_order_highland_post.description,order_highland_post,"Camp scene in highland, silk road era, organizing mountain pass guard post in bitter cold",0.5,0,high_altitude
camp_order_highland_rules,camp_order,event.camp_order_highland_rules.name,event.camp_order_highland_rules.description,order_highland_rules,"Camp scene in highland, silk road era, announcing new camp rules after altitude sickness panic",0.5,0,high_altitude
camp_order_any_caravan_law,camp_order,event.camp_order_any_caravan_law.name,event.camp_order_any_caravan_law.description,order_any_caravan_law,"Camp scene on silk road, merchant reads caravan law code to assembled workers",0.5,0,
camp_order_any_newcomer,camp_order,event.camp_order_any_newcomer.name,event.camp_order_any_newcomer.description,order_any_newcomer,"Camp scene on silk road, integrating new hired worker into caravan order",0.5,0,
event_empire5_complete,encounter,event.event_empire5_complete.name,event.event_empire5_complete.description,,,1.0,0,
